fac_cd,fac_nm,ctp_cd,ctp_nm,sig_cd,sig_nm,emd_cd,emd_nm,all_addr_nm,lat,lon
502178,중앙대학교,4100000000,경기도,4155000000,안성시,4155035028,대덕면,"경기도 안성시 대덕면 서동대로 4726 (내리, 중앙대학교) ",37.00330594400919,127.23125366196707
502179,중앙대학교,1100000000,서울특별시,1159000000,동작구,1159010500,흑석동,"서울특별시 동작구 흑석로 84 (흑석동, 중앙대학교) ",37.504569610014606,126.9559530030114
502180,중앙승가대학교,4100000000,경기도,4157000000,김포시,4157010700,풍무동,경기도 김포시 승가로 123 (풍무동) ,37.60547407698613,126.70628852303624
502181,백석대학교,4400000000,충청남도,4413100000,천안시 동남구,4413111900,안서동,충청남도 천안시 동남구 백석대학로 1 (안서동) ,36.83883153597802,127.18252048998306
502182,청주대학교,4300000000,충청북도,4311400000,청주시 청원구,4311410100,우암동,"충청북도 청주시 청원구 대성로 298 (내덕동, 청주대학교) ",36.65173966401472,127.492690634977
502183,총신대학교,1100000000,서울특별시,1159000000,동작구,1159010700,사당동,"서울특별시 동작구 사당로 143 (사당동, 총신대학교) ",37.4886785450076,126.96709566501212
502184,추계예술대학교,1100000000,서울특별시,1141000000,서대문구,1141011000,북아현동,"서울특별시 서대문구 북아현로11가길 7 (북아현동, 추계예술대학교) ",37.56257197301159,126.95387922097775
502185,한국침례신학대학교,3000000000,대전광역시,3020000000,유성구,3020013200,하기동,"대전광역시 유성구 북유성대로 190 (하기동, 침례신학대학) ",36.38521816001249,127.3254139600003
502186,칼빈대학교,4100000000,경기도,4146300000,용인시 기흥구,4146311300,마북동,"경기도 용인시 기흥구 마북로 184 (마북동, 칼빈대학교) ",37.3053627509954,127.1294110730439
502187,평택대학교,4100000000,경기도,4122000000,평택시,4122012400,용이동,"경기도 평택시 서동대로 3825 (용이동, 평택대학교) ",36.99563529799802,127.13406439301784
502188,차의과학대학교,4100000000,경기도,4165000000,포천시,4165010600,동교동,"경기도 포천시 해룡로 120 (동교동, 포천중문의과대학) 차의과학대학교",37.8564428359856,127.13738895897988
502189,포항공과대학교,4700000000,경상북도,4711100000,포항시 남구,4711111500,지곡동,"경상북도 포항시 남구 청암로 77 (지곡동, 포항공과대학교) ",36.017599145027646,129.32209140800234
502190,한국기술교육대학교,4400000000,충청남도,4413100000,천안시 동남구,4413136021,병천면,"충청남도 천안시 동남구 병천면 충절로 1600 (가전리, 한국기술교육대학교) ",36.76174375799303,127.27984053297644
502191,한국성서대학교,1100000000,서울특별시,1135000000,노원구,1135010500,상계동,"서울특별시 노원구 동일로214길 32 (상계동, 한국성서대학교) ",37.64894651703515,127.06374723602926
502192,한국외국어대학교,1100000000,서울특별시,1123000000,동대문구,1123011000,이문동,"서울특별시 동대문구 이문로 107 (이문동, 한국외국어대학교) ",37.5972757379885,127.05831344500407
502193,한국항공대학교,4100000000,경기도,4128100000,고양시 덕양구,4128113000,현천동,"경기도 고양시 덕양구 항공대학로 76 (화전동, 한국항공대학교) ",37.59755152997235,126.86487857302836
502194,한남대학교,3000000000,대전광역시,3023000000,대덕구,3023010100,오정동,"대전광역시 대덕구 한남로 70 (오정동, 한남대학교) ",36.35376027599733,127.42362042997333
502195,한동대학교,4700000000,경상북도,4711300000,포항시 북구,4711325031,흥해읍,"경상북도 포항시 북구 흥해읍 한동로 558 (남송리, 한동대학교) ",36.10502067702977,129.38707433703345
502196,한라대학교,5100000000,강원특별자치도,5113000000,원주시,5113037021,흥업면,강원특별자치도 원주시 흥업면 한라대길 28 ,37.30200339197635,127.91097571998938
502197,한림대학교,5100000000,강원특별자치도,5111000000,춘천시,5111012000,후평동,강원특별자치도 춘천시 한림대학길 1 (옥천동) ,37.8861056780176,127.73990466303168
502198,한서대학교,4400000000,충청남도,4421000000,서산시,4421039023,해미면,"충청남도 서산시 해미면 한서1로 46 (대곡리, 한서대학교) ",36.69161611501872,126.58661872599473
502199,한성대학교,1100000000,서울특별시,1129000000,성북구,1129011200,삼선동2가,"서울특별시 성북구 삼선교로16길 116 (삼선동2가, 한성대학교) ",37.5830280670008,127.00955740496724
502200,한세대학교,4100000000,경기도,4141000000,군포시,4141010200,당정동,경기도 군포시 한세로 30 (당정동) ,37.3453898359896,126.95295210696328
502201,한신대학교,4100000000,경기도,4137000000,오산시,4137011200,양산동,"경기도 오산시 한신대길 137 (양산동, 한신대학교) ",37.19515608902999,127.01880622404342
502202,한양대학교,1100000000,서울특별시,1120000000,성동구,1120010600,사근동,"서울특별시 성동구 왕십리로 222 (사근동, 한양대학교) ",37.559568297971374,127.04686068699274
502203,한양대학교(ERICA),4100000000,경기도,4127100000,안산시 상록구,4127110300,사동,"경기도 안산시 상록구 한양대학로 55 (사동, 한양대학교) ",37.30122479801116,126.83402084501036
502204,서울한영대학교,1100000000,서울특별시,1153000000,구로구,1153010700,개봉동,서울특별시 구로구 경인로 290-42 (개봉동) ,37.49658751997422,126.85083001703106
502205,한일장신대학교,5200000000,전북특별자치도,5271000000,완주군,5271032021,상관면,전북특별자치도 완주군 상관면 왜목로 726-15 ,35.763103892971046,127.2065525639796
502206,협성대학교,4100000000,경기도,4159000000,화성시,4159025321,봉담읍,"경기도 화성시 봉담읍 최루백로 72 (상리, 협성대학교) ",37.2124632730328,126.9526971369684
502207,호남대학교,2900000000,광주광역시,2920000000,광산구,2920010500,서봉동,"광주광역시 광산구 호남대길 120 (서봉동, 호남대학본부) ",35.14997792599861,126.7650702460155
502208,호남신학대학교,2900000000,광주광역시,2915500000,남구,2915511300,양림동,"광주광역시 남구 제중로 77 (양림동, 호남신학대학교) ",35.14009851402499,126.91053389604303
502209,호서대학교,4400000000,충청남도,4420000000,아산시,4420025327,배방읍,"충청남도 아산시 배방읍 호서로79번길 20 (세출리, 호서대학교) ",36.73184781697314,127.07614567901678
502210,홍익대학교,1100000000,서울특별시,1144000000,마포구,1144011500,상수동,"서울특별시 마포구 와우산로 94 (상수동, 홍익대학교) ",37.54921747197514,126.92499020902594
502211,가톨릭꽃동네대학교,4300000000,충청북도,4311200000,청주시 서원구,4311232021,현도면,"충청북도 청주시 서원구 현도면 상삼길 133 (상삼리, 꽃동네대학교) ",36.52219837898178,127.40032167499773
502212,남부대학교,2900000000,광주광역시,2920000000,광산구,2920011500,월계동,광주광역시 광산구 남부대길 1 (월계동) ,35.2069619099861,126.84225845698168
502213,예원예술대학교,5200000000,전북특별자치도,5275000000,임실군,5275033021,신평면,"전라북도 임실군 신평면 창인로 117 (창인리, 예원예술학교) ",35.64755826601712,127.27189092402932
502214,예원예술대학교,4100000000,경기도,4163000000,양주시,4163031021,은현면,경기도 양주시 은현면 예원대학로 56 ,37.84556744402988,127.03573354698185
502215,목포가톨릭대학교,4600000000,전라남도,4611000000,목포시,4611016000,석현동,"전라남도 목포시 영산로 697 (석현동, 목포가톨릭대학교) ",34.82679826300255,126.41918657599852
502216,부산장신대학교,4800000000,경상남도,4825000000,김해시,4825010600,구산동,경상남도 김해시 김해대로 1894-68 (구산동) ,35.256866053027736,128.8611843809905
502217,금강대학교,4400000000,충청남도,4423000000,논산시,4423034026,상월면,"충청남도 논산시 상월면 상월로 522 (대명리, 금강대학교) ",36.30680499898207,127.18970700003896
502218,예수대학교,5200000000,전북특별자치도,5211100000,전주시 완산구,5211112700,중화산동1가,"전라북도 전주시 완산구 서원로 383 (중화산동1가, 예수대학교) ",35.815691708963776,127.13417766204115
502219,광주대학교,2900000000,광주광역시,2915500000,남구,2915510800,진월동,"광주광역시 남구 효덕로 277 (진월동, 광주대학교) ",35.106499044033384,126.89547544996095
502220,화성의과학대학교,4100000000,경기도,4159000000,화성시,4159026221,남양읍,경기도 화성시 남양읍 남양중앙로 400-5 ,37.202670211983225,126.84060685097188
502221,동명대학교,2600000000,부산광역시,2629000000,남구,2629010800,용당동,"부산광역시 남구 신선로 428 (용당동, 동명대학교) ",35.119880766963874,129.1015141239614
502222,대전신학대학교,3000000000,대전광역시,3023000000,대덕구,3023010100,오정동,"대전광역시 대덕구 한남로 41 (오정동, 대전신학대학교) ",36.350193315005534,127.42299669400845
502223,중원대학교,4300000000,충청북도,4376000000,괴산군,4376025021,괴산읍,"충청북도 괴산군 괴산읍 문무로 85 (동부리, 중원대학교) ",36.82012092299047,127.79743750399568
502224,우송대학교,3000000000,대전광역시,3011000000,동구,3011011100,자양동,"대전광역시 동구 동대전로 171 (자양동, 우송정보대학) ",36.33813490797837,127.44646700097248
502225,김천대학교,4700000000,경상북도,4715000000,김천시,4715011000,삼락동,"경상북도 김천시 대학로 214 (삼락동, 김천대학교) ",36.139287931998425,128.07877169800628
502226,송원대학교,2900000000,광주광역시,2915500000,남구,2915511200,송하동,"광주광역시 남구 송암로 73 (송하동, 송원대학) ",35.10991636599392,126.87490723604184
502227,경운대학교,4700000000,경상북도,4719000000,구미시,4719025628,산동읍,경상북도 구미시 산동읍 강동로 730 ,36.16829794900959,128.46908896096153
502228,남서울대학교,4400000000,충청남도,4413300000,천안시 서북구,4413325023,성환읍,"충청남도 천안시 서북구 성환읍 대학로 91 (매주리, 남서울대학교) ",36.90941780800411,127.1433652049657
502229,초당대학교,4600000000,전라남도,4684000000,무안군,4684025023,무안읍,"전라남도 무안군 무안읍 무안로 380 (성남리, 초당대학교) ",34.975794186974056,126.47556818298642
502230,한국공학대학교,4100000000,경기도,4139000000,시흥시,4139013200,정왕동,경기도 시흥시 산기대학로 237 (정왕동) ,37.33909855001249,126.73378852099874
502231,제주국제대학교,5000000000,제주특별자치도,5011000000,제주시,5011013600,영평동,제주특별자치도 제주시 516로 2870 (영평동) ,33.44258205500829,126.56893186697324
502232,창신대학교,4800000000,경상남도,4812700000,창원시 마산회원구,4812710600,합성동,"경상남도 창원시 마산회원구 팔용로 262 (합성동, 창신대학) ",35.244911082975364,128.60033408897897
502233,울산과학기술원,3100000000,울산광역시,3171000000,울주군,3171025333,언양읍,"울산광역시 울주군 언양읍 유니스트길 50 (반연리, 울산과학기술원) ",35.57180410099576,129.18981073500368
502234,공주교육대학교,4400000000,충청남도,4415000000,공주시,4415010200,봉황동,"충청남도 공주시 웅진로 27 (봉황동, 공주교육대학교) ",36.44570357799521,127.11915844098576
502235,광주교육대학교,2900000000,광주광역시,2917000000,북구,2917011100,풍향동,"광주광역시 북구 필문대로 55 (풍향동, 광주교육대학교) ",35.163801972032765,126.9260671780198
502236,대구교육대학교,2700000000,대구광역시,2720000000,남구,2720010300,대명동,"대구광역시 남구 중앙대로 219 (대명동, 대구교육대학교) ",35.85329564397612,128.5879512570043
502237,부산교육대학교,2600000000,부산광역시,2647000000,연제구,2647010100,거제동,"부산광역시 연제구 교대로 24 (거제동, 부산교육대학교) 교무처",35.19496881100481,129.0742032899975
502238,서울교육대학교,1100000000,서울특별시,1165000000,서초구,1165010800,서초동,"서울특별시 서초구 서초중앙로 96 (서초동, 서울교육대학교) ",37.4890178990291,127.01570631298972
502239,경인교육대학교,2800000000,인천광역시,2824500000,계양구,2824510200,계산동,"인천광역시 계양구 계산로 62 (계산동, 경인교육대학교) ",37.53889906397419,126.71612590903396
502240,경인교육대학교,4100000000,경기도,4117100000,안양시 만안구,4117110200,석수동,"경기도 안양시 만안구 삼막로 155 (석수동, 경인교육대학교) ",37.434502605034034,126.91688863199236
502241,전주교육대학교,5200000000,전북특별자치도,5211100000,전주시 완산구,5211112500,동서학동,전북특별자치도 전주시 완산구 서학로 50 (동서학동) ,35.809335213002385,127.15467863400696
502242,진주교육대학교,4800000000,경상남도,4817000000,진주시,4817012500,신안동,"경상남도 진주시 진양호로369번길 3 (신안동, 진주교육대학교) ",35.18604623098384,128.06837431896915
502243,청주교육대학교,4300000000,충청북도,4311200000,청주시 서원구,4311210700,수곡동,"충청북도 청주시 서원구 청남로 2065 (수곡동, 청주교육대학교) ",36.61538475803391,127.48372699004037
502244,춘천교육대학교,5100000000,강원특별자치도,5111000000,춘천시,5111012400,석사동,강원특별자치도 춘천시 공지로 126 (석사동) ,37.85803054197492,127.75044264601776
502245,한국방송통신대학교,1100000000,서울특별시,1111000000,종로구,1111016800,동숭동,"서울특별시 종로구 대학로 86 (동숭동, 한국방송통신대학교) ",37.57950871498952,127.0029737499866
502246,호원대학교,5200000000,전북특별자치도,5213000000,군산시,5213033026,임피면,"전라북도 군산시 임피면 호원대3길 64 (월하리, 호원대학교) ",35.96567856401792,126.86632517100372
502247,청운대학교,4400000000,충청남도,4480000000,홍성군,4480025026,홍성읍,"충청남도 홍성군 홍성읍 대학길 25 (남장리, 청운대학교) ",36.58234039297516,126.66426981897403
502248,정석대학,1100000000,서울특별시,1150000000,강서구,1150010800,공항동,서울특별시 강서구 오정로 576 (공항동) ,37.54541435902586,126.8146254799704
502249,순복음총회신학교,4300000000,충청북도,4315000000,제천시,4315034021,덕산면,충청북도 제천시 덕산면 도전로 320 (도전리) ,36.904734510988845,128.16763968904277
502250,경희사이버대학교,1100000000,서울특별시,1123000000,동대문구,1123010800,회기동,"서울특별시 동대문구 경희대로 26 (회기동, 경희사이버대학교) ",37.59444127803206,127.0509388219785
502251,국제사이버대학교,4100000000,경기도,4111500000,수원시 팔달구,4111514100,인계동,경기도 수원시 팔달구 경수대로 490 (인계동) ,37.26959363901221,127.02822331904204
502252,대구사이버대학교,4700000000,경상북도,4729000000,경산시,4729025329,진량읍,"경상북도 경산시 진량읍 대구대로 201 (내리리, 대구대학교경산캠퍼스) ",35.90021498601729,128.8547715650055
502253,부산디지털대학교,2600000000,부산광역시,2653000000,사상구,2653010600,주례동,"부산광역시 사상구 주례로 57 (주례동, 부산디지털대학교) ",35.14618558597991,129.00881594795948
502254,서울디지털대학교,1100000000,서울특별시,1150000000,강서구,1150010300,화곡동,"서울특별시 강서구 공항대로 424 (화곡동, 서울디지털대학교) ",37.55486969802201,126.8539320139728
502255,서울사이버대학교,1100000000,서울특별시,1130500000,강북구,1130510100,미아동,"서울특별시 강북구 솔매로49길 60 (미아동, 서울사이버대학교) ",37.62982706300061,127.02714255295928
502256,세종사이버대학교,1100000000,서울특별시,1121500000,광진구,1121510900,군자동,"서울특별시 광진구 군자로 121 (군자동, 세종사이버대학) ",37.55372836703098,127.07288825502556
502257,한국열린사이버대학교,1100000000,서울특별시,1126000000,중랑구,1126010200,상봉동,"서울특별시 중랑구 망우로 353, C동 9층(상봉프레미어스엠코) ",37.59828213599263,127.09161253902244
502258,원광디지털대학교,5200000000,전북특별자치도,5214000000,익산시,5214012100,신동,"전라북도 익산시 익산대로 460 (신동, 원광디지털대학교) ",35.968923171015746,126.96078843700562
502259,고려사이버대학교,1100000000,서울특별시,1111000000,종로구,1111014800,계동,"서울특별시 종로구 북촌로 106 (계동, 고려사이버대학교) ",37.58697247896763,126.98701813603849
502260,숭실사이버대학교,1100000000,서울특별시,1111000000,종로구,1111013300,익선동,"서울특별시 종로구 삼일대로30길 23 (익선동, BIZWELL종로오피스텔) ",37.57443150201505,126.98877078302428
502261,디지털서울문화예술대학교,1100000000,서울특별시,1141000000,서대문구,1141011100,홍제동,"서울특별시 서대문구 통일로37길 60 (홍제동, 디지털서울문화예술대학교) ",37.5854870239929,126.94385495000738
502262,한양사이버대학교,1100000000,서울특별시,1120000000,성동구,1120010600,사근동,"서울특별시 성동구 왕십리로 220 (행당동, 한양사이버대학교) ",37.557245659010114,127.04755694700478
502263,사이버한국외국어대학교,1100000000,서울특별시,1123000000,동대문구,1123011000,이문동,"서울특별시 동대문구 이문로 107 (이문동, 한국외국어대학교) ",37.5972757379885,127.05831344500407
502264,화신사이버대학교,2600000000,부산광역시,2647000000,연제구,2647010200,연산동,"부산광역시 연제구 고분로191번길 1 (연산동, 화신사이버대학교) ",35.18574298800786,129.10325695002552
502265,글로벌사이버대학교,4400000000,충청남도,4413100000,천안시 동남구,4413125031,목천읍,"충청남도 천안시 동남구 목천읍 교천지산길 284-88 (지산리, 글로벌사이버대학교) ",36.79383875699995,127.19939587996748
502266,건양사이버대학교,3000000000,대전광역시,3017000000,서구,3017011600,관저동,"대전광역시 서구 관저동로 158 (관저동, 건양대학교병원) 건양사이버대학교",36.30682219303601,127.34264048696636
502267,한국과학기술원,3000000000,대전광역시,3020000000,유성구,3020012400,구성동,"대전광역시 유성구 대학로 291 (구성동, 한국과학기술원) ",36.36620891703607,127.36030146103292
502268,광주과학기술원,2900000000,광주광역시,2917000000,북구,2917014100,오룡동,"광주광역시 북구 첨단과기로 123 (오룡동, 광주과학기술원) ",35.22816181100634,126.84016122999712
502269,대구경북과학기술원,2700000000,대구광역시,2771000000,달성군,2771026521,현풍읍,대구광역시 달성군 현풍읍 테크노중앙대로 333 ,35.70492621298205,128.4562552490049
502270,한국예술종합학교,1100000000,서울특별시,1129000000,성북구,1129013900,석관동,"서울특별시 성북구 화랑로32길 146-37 (석관동, 한국종합예술학교) ",37.60545556500322,127.05862967695724
502271,경남도립거창대학,4800000000,경상남도,4888000000,거창군,4888025024,거창읍,"경상남도 거창군 거창읍 거창대학로 72 (대평리, 경남도립거창대학) ",35.67374002502663,127.91397933802268
502272,경남도립남해대학,4800000000,경상남도,4884000000,남해군,4884025021,남해읍,"경상남도 남해군 남해읍 화전로78번길 30 (남변리, 경남도립남해대학) ",34.83722053799194,127.89695936500178
502273,충북도립대학교,4300000000,충청북도,4373000000,옥천군,4373025036,옥천읍,충청북도 옥천군 옥천읍 대학길 15 (문정리) ,36.30012753097886,127.57264037402612
502274,가톨릭상지대학교,4700000000,경상북도,4717000000,안동시,4717010800,신세동,"경상북도 안동시 상지길 45 (율세동, 가톨릭상지대학교) ",36.56825374903479,128.7375451399922
502275,거제대학교,4800000000,경상남도,4831000000,거제시,4831031026,일운면,"경상남도 거제시 마전1길 91 (장승포동, 거제대학) ",34.85129237502882,128.72554086903767
502276,호산대학교,4700000000,경상북도,4729000000,경산시,4729025031,하양읍,"경상북도 경산시 하양읍 대경로105길 19 (부호리, 호산대학교) ",35.9017251639639,128.80068075496771
502277,경민대학교,4100000000,경기도,4115000000,의정부시,4115011000,가능동,"경기도 의정부시 서부로 545 (가능동, 경민대학) ",37.74530881197986,127.02317210495552
502278,영남외국어대학,4700000000,경상북도,4729000000,경산시,4729037022,남천면,"경상북도 경산시 남천면 남천로 780-9 (협석리, 영남외국어대학) ",35.78578055398006,128.7332552149611
502279,경인여자대학교,2800000000,인천광역시,2824500000,계양구,2824510200,계산동,"인천광역시 계양구 계양산로 63 (계산동, 경인여자대학) ",37.547921261004426,126.72356729404297
502280,계명문화대학교,2700000000,대구광역시,2729000000,달서구,2729010700,신당동,"대구광역시 달서구 달서대로 675 (신당동, 계명문화대학교) ",35.85934518296632,128.48843853204426
502281,계원예술대학교,4100000000,경기도,4143000000,의왕시,4143010700,내손동,"경기도 의왕시 계원대학로 66 (내손동, 계원예술대학교) ",37.37871817398883,126.98034110998756
502282,광양보건대학교,4600000000,전라남도,4623000000,광양시,4623025035,광양읍,"전라남도 광양시 광양읍 대학로 85 (덕례리, 광양보건대학) ",34.95346603500245,127.56897798600136
502283,광주보건대학교,2900000000,광주광역시,2920000000,광산구,2920011800,신창동,"광주광역시 광산구 북문대로419번길 73 (신창동, 광주보건대학) ",35.18939166898966,126.8463072459834
502284,구미대학교,4700000000,경상북도,4719000000,구미시,4719010500,부곡동,"경상북도 구미시 야은로 37 (부곡동, 구미대학교) ",36.15357522599022,128.29016876003294
502285,군장대학교,5200000000,전북특별자치도,5213000000,군산시,5213037024,성산면,"전라북도 군산시 성산면 군장대길 13 (도암리, 군장대학) ",35.99923946197853,126.78187907200514
502286,강동대학교,4300000000,충청북도,4377000000,음성군,4377037032,감곡면,"충청북도 음성군 감곡면 대학길 278 (단평리, 강동대학교) ",37.14316540898634,127.6461803030328
502287,나주대학교,4600000000,전라남도,4617000000,나주시,4617036025,다시면,"전라남도 나주시 다시면 백호로 125 (복암리, 고구려대학) ",35.007000674964786,126.6497060820359
502288,전주기전대학,5200000000,전북특별자치도,5211100000,전주시 완산구,5211112700,중화산동1가,"전라북도 전주시 완산구 전주천서로 267 (중화산동1가, 전주기전대학) ",35.81704616303216,127.136358450044
502289,경북보건대학교,4700000000,경상북도,4715000000,김천시,4715011000,삼락동,"경상북도 김천시 대학로 168 (삼락동, 경북보건대학교) ",36.13857438501963,128.08427810901873
502290,김포대학교,4100000000,경기도,4157000000,김포시,4157010300,운양동,경기도 김포시 모담공원로 10 (운양동) ,37.65143892102013,126.6793685330269
502291,농협대학교,4100000000,경기도,4128100000,고양시 덕양구,4128110200,원당동,"경기도 고양시 덕양구 서삼릉길 281 (원당동, 농협대학) ",37.658516011977376,126.8716064550431
502292,대경대학교,4700000000,경상북도,4729000000,경산시,4729033033,자인면,"경상북도 경산시 자인면 단북1길 65 (단북리, 대경대학) ",35.83600093002148,128.82292612397146
502293,대구공업대학교,2700000000,대구광역시,2729000000,달서구,2729012400,본동,"대구광역시 달서구 송현로 205 (본동, 대구공업대학) ",35.836282258963884,128.54147628399522
502294,대구보건대학교,2700000000,대구광역시,2723000000,북구,2723012600,태전동,"대구광역시 북구 영송로 15 (태전동, 대구보건대학) ",35.92792430897163,128.5425521380002
502295,대구과학대학교,2700000000,대구광역시,2723000000,북구,2723012600,태전동,"대구광역시 북구 영송로 47 (태전동, 대구과학대학) ",35.92944498596629,128.5427639169962
502296,대동대학교,2600000000,부산광역시,2641000000,금정구,2641010900,부곡동,"부산광역시 금정구 동부곡로27번길 88 (부곡동, 대동대학교) ",35.22913583796631,129.09591880704463
502297,대림대학교,4100000000,경기도,4117300000,안양시 동안구,4117310100,비산동,"경기도 안양시 동안구 임곡로 29 (비산동, 대림대학교) ",37.40485675998276,126.93068542399216
502298,대원대학교,4300000000,충청북도,4315000000,제천시,4315011200,신월동,"충청북도 제천시 대학로 316 (신월동, 대원대학) ",37.176864960011805,128.19062603700183
502299,동서울대학교,4100000000,경기도,4113100000,성남시 수정구,4113110700,복정동,"경기도 성남시 수정구 복정로 76 (복정동, 동서울대학) ",37.46038497000468,127.12874228701666
502300,대전보건대학교,3000000000,대전광역시,3011000000,동구,3011011400,가양동,"대전광역시 동구 충정로 21 (가양동, 대전보건대학) ",36.34907956298776,127.4530680379945
502301,우송정보대학,3000000000,대전광역시,3011000000,동구,3011011100,자양동,대전광역시 동구 백룡로 59(자양동 101-17) 우송정보대학 ,36.337371918010994,127.45322150797428
502302,대전과학기술대학교,3000000000,대전광역시,3017000000,서구,3017010100,복수동,"대전광역시 서구 혜천로 100 (복수동, 대전과학기술대학교) ",36.30185839199043,127.37578166299684
502303,아주자동차대학교,4400000000,충청남도,4418000000,보령시,4418031024,주포면,충청남도 보령시 주포면 대학길 106 ,36.40350779497412,126.57957076597972
502304,재능대학교,2800000000,인천광역시,2814000000,동구,2814010700,송림동,"인천광역시 동구 재능로 178 (송림동, 재능대학) ",37.47550633602506,126.6507583949702
502305,경북과학대학교,4700000000,경상북도,4785000000,칠곡군,4785037032,기산면,"경상북도 칠곡군 기산면 지산로 634 (봉산리, 경북과학대학교) ",35.98250302496724,128.34641074097792
502306,동남보건대학교,4100000000,경기도,4111100000,수원시 장안구,4111113000,정자동,"경기도 수원시 장안구 천천로74번길 50 (정자동, 동남보건전문대학) ",37.29970842501515,126.98711864404405
502307,동강대학교,2900000000,광주광역시,2917000000,북구,2917011400,두암동,"광주광역시 북구 동문대로 50 (풍향동, 동강대학) ",35.16787714699122,126.9263159899736
502308,동아방송예술대학교,4100000000,경기도,4155000000,안성시,4155041027,삼죽면,"경기도 안성시 삼죽면 동아예대길 47 (진촌리, 동아방송예술대학교) ",37.06079131697501,127.35798916299628
502309,동아보건대학교,4600000000,전라남도,4683000000,영암군,4683038027,학산면,"전라남도 영암군 학산면 영산로 76-57 (독천리, 동아보건대학교) ",34.73000193199248,126.56737822799442
502310,동양미래대학교,1100000000,서울특별시,1153000000,구로구,1153010600,고척동,"서울특별시 구로구 경인로 445 (고척동, 동양미래대학) ",37.50003835196747,126.86814091502626
502311,동원대학교,4100000000,경기도,4161000000,광주시,4161025923,곤지암읍,"경기도 광주시 곤지암읍 경충대로 26 (신촌리, 동원대학) ",37.32893895700504,127.40384800203351
502312,동의과학대학교,2600000000,부산광역시,2623000000,부산진구,2623010100,양정동,"부산광역시 부산진구 양지로 54 (양정동, 동의과학대학) ",35.16639064302376,129.07377232800104
502313,부산보건대학교,2600000000,부산광역시,2638000000,사하구,2638010100,괴정동,"부산광역시 사하구 사리로55번길 16 (괴정동, 동주대학) ",35.10472850299552,128.9970197519776
502314,두원공과대학교,4100000000,경기도,4155000000,안성시,4155040023,죽산면,"경기도 안성시 죽산면 관음당길 51 (장원리, 두원공과대학교) ",37.06571918702944,127.42376908498316
502315,마산대학교,4800000000,경상남도,4812700000,창원시 마산회원구,4812725024,내서읍,"경상남도 창원시 마산회원구 내서읍 함마대로 2640 (용담리, 마산대학) ",35.2589013309873,128.50408126798916
502316,명지전문대학,1100000000,서울특별시,1141000000,서대문구,1141011800,홍은동,"서울특별시 서대문구 가좌로 134 (홍은동, 명지전문대학) ",37.58409645199415,126.92606231696632
